CO_FIP,time,total_precipitation_m,latitude_precip,longitude_precip,temperature_K,latitude_temp,longitude_temp
17131,2015-03-31 18:00:00,0.00404133787378665,41.15,-90.625,,,
17131,2015-04-01 00:00:00,,,,285.657470703125,41.15,-90.625
17131,2015-04-30 18:00:00,0.004149627638980699,41.15,-90.625,,,
17131,2015-05-01 00:00:00,,,,291.2564697265625,41.15,-90.625
17131,2015-05-31 18:00:00,0.00574570870958265,41.15,-90.625,,,
17131,2015-06-01 00:00:00,,,,295.5023193359375,41.15,-90.625
17131,2015-06-30 18:00:00,0.0051826476119458,41.15,-90.625,,,
17131,2015-07-01 00:00:00,,,,296.7757568359375,41.15,-90.625
17131,2015-07-31 18:00:00,0.0023627995979040002,41.15,-90.625,,,
17131,2015-08-01 00:00:00,,,,295.4287109375,41.15,-90.625
17131,2015-08-31 18:00:00,0.00214138021692625,41.15,-90.625,,,
17131,2015-09-01 00:00:00,,,,294.93280029296875,41.15,-90.625
17131,2015-09-30 18:00:00,0.0017175732646137,41.15,-90.625,,,
17131,2015-10-01 00:00:00,,,,286.4443359375,41.15,-90.625
17131,2015-10-31 18:00:00,0.00573922391049555,41.15,-90.625,,,
17131,2015-11-01 00:00:00,,,,280.62103271484375,41.15,-90.625
17131,2015-11-30 18:00:00,0.00449675694108005,41.15,-90.625,,,
17131,2015-12-01 00:00:00,,,,277.0828857421875,41.15,-90.625
17131,2015-12-31 18:00:00,0.00086327176541085,41.15,-90.625,,,
17131,2016-01-01 00:00:00,,,,269.7119140625,41.15,-90.625
17131,2016-01-31 18:00:00,0.00101053714752195,41.15,-90.625,,,
17131,2016-02-01 00:00:00,,,,273.2562255859375,41.15,-90.625
17131,2016-02-29 18:00:00,0.0030584454070776,41.15,-90.625,,,
17131,2016-03-01 00:00:00,,,,280.82080078125,41.15,-90.625
17131,2016-03-31 18:00:00,0.00282784691080445,41.15,-90.625,,,
17131,2016-04-01 00:00:00,,,,284.581787109375,41.15,-90.625
17131,2016-04-30 18:00:00,0.0025031922850756996,41.15,-90.625,,,
17131,2016-05-01 00:00:00,,,,290.2874755859375,41.15,-90.625
17131,2016-05-31 18:00:00,0.00281029939651485,41.15,-90.625,,,
17131,2016-06-01 00:00:00,,,,297.697021484375,41.15,-90.625
17131,2016-06-30 18:00:00,0.001945674419403,41.15,-90.625,,,
17131,2016-07-01 00:00:00,,,,297.84796142578125,41.15,-90.625
17131,2016-07-31 18:00:00,0.0047424435615539,41.15,-90.625,,,
17131,2016-08-01 00:00:00,,,,297.58203125,41.15,-90.625
17131,2016-08-31 18:00:00,0.0028165697585791002,41.15,-90.625,,,
17131,2016-09-01 00:00:00,,,,294.55316162109375,41.15,-90.625
17131,2016-09-30 18:00:00,0.0019414899870753,41.15,-90.625,,,
17131,2016-10-01 00:00:00,,,,288.3260498046875,41.15,-90.625
17131,2016-10-31 18:00:00,0.00102463061921295,41.15,-90.625,,,
17131,2016-11-01 00:00:00,,,,282.04669189453125,41.15,-90.625
17131,2016-11-30 18:00:00,0.0012621281202882,41.15,-90.625,,,
17131,2016-12-01 00:00:00,,,,270.7454833984375,41.15,-90.625
17131,2016-12-31 18:00:00,0.00158940535038705,41.15,-90.625,,,
17131,2017-01-01 00:00:00,,,,271.68017578125,41.15,-90.625
17131,2017-01-31 18:00:00,0.0016664564609526998,41.15,-90.625,,,
17131,2017-02-01 00:00:00,,,,277.36865234375,41.15,-90.625
17131,2017-02-28 18:00:00,0.0037935732398181503,41.15,-90.625,,,
17131,2017-03-01 00:00:00,,,,278.6048583984375,41.15,-90.625
17131,2017-03-31 18:00:00,0.00693470239639275,41.15,-90.625,,,
17131,2017-04-01 00:00:00,,,,286.3768310546875,41.15,-90.625
17131,2017-04-30 18:00:00,0.00295656919479365,41.15,-90.625,,,
17131,2017-05-01 00:00:00,,,,289.521484375,41.15,-90.625
17131,2017-05-31 18:00:00,0.004082095576450199,41.15,-90.625,,,
17131,2017-06-01 00:00:00,,,,296.3450927734375,41.15,-90.625
17131,2017-06-30 18:00:00,0.00222737784497435,41.15,-90.625,,,
17131,2017-07-01 00:00:00,,,,298.07318115234375,41.15,-90.625
17131,2017-07-31 18:00:00,0.0017160652205347499,41.15,-90.625,,,
17131,2017-08-01 00:00:00,,,,294.863037109375,41.15,-90.625
17131,2017-08-31 18:00:00,0.0007300972938537,41.15,-90.625,,,
17131,2017-09-01 00:00:00,,,,293.9300537109375,41.15,-90.625
17131,2017-09-30 18:00:00,0.0061115263961254995,41.15,-90.625,,,
17131,2017-10-01 00:00:00,,,,287.162109375,41.15,-90.625
17131,2017-10-31 18:00:00,0.0014141080901026002,41.15,-90.625,,,
17131,2017-11-01 00:00:00,,,,277.82659912109375,41.15,-90.625
17131,2017-11-30 18:00:00,0.0007549105212092001,41.15,-90.625,,,
17131,2017-12-01 00:00:00,,,,270.8428955078125,41.15,-90.625
17131,2017-12-31 18:00:00,0.00126971583813425,41.15,-90.625,,,
17131,2018-01-01 00:00:00,,,,268.3155517578125,41.15,-90.625
17131,2018-01-31 18:00:00,0.0036749839782714002,41.15,-90.625,,,
17131,2018-02-01 00:00:00,,,,270.769287109375,41.15,-90.625
17131,2018-02-28 18:00:00,0.0030916451942175002,41.15,-90.625,,,
17131,2018-03-01 00:00:00,,,,276.2340087890625,41.15,-90.625
17131,2018-03-31 18:00:00,0.0014772415161132002,41.15,-90.625,,,
17131,2018-04-01 00:00:00,,,,279.9249267578125,41.15,-90.625
17131,2018-04-30 18:00:00,0.00378513336181635,41.15,-90.625,,,
17131,2018-05-01 00:00:00,,,,294.64013671875,41.15,-90.625
17131,2018-05-31 18:00:00,0.00553878536447875,41.15,-90.625,,,
17131,2018-06-01 00:00:00,,,,297.6839599609375,41.15,-90.625
17131,2018-06-30 18:00:00,0.00225355010479685,41.15,-90.625,,,
17131,2018-07-01 00:00:00,,,,297.461181640625,41.15,-90.625
17131,2018-07-31 18:00:00,0.0033853291533887,41.15,-90.625,,,
17131,2018-08-01 00:00:00,,,,297.7130432128906,41.15,-90.625
17131,2018-08-31 18:00:00,0.00446165795437985,41.15,-90.625,,,
17131,2018-09-01 00:00:00,,,,293.65399169921875,41.15,-90.625
17131,2018-09-30 18:00:00,0.00493333325721315,41.15,-90.625,,,
17131,2018-10-01 00:00:00,,,,284.47088623046875,41.15,-90.625
17131,2018-10-31 18:00:00,0.00317172985523935,41.15,-90.625,,,
17131,2018-11-01 00:00:00,,,,273.7935791015625,41.15,-90.625
17131,2018-11-30 18:00:00,0.0034923432394862,41.15,-90.625,,,
17131,2018-12-01 00:00:00,,,,273.35516357421875,41.15,-90.625
17131,2018-12-31 18:00:00,0.0024677275214344003,41.15,-90.625,,,
17131,2019-01-01 00:00:00,,,,267.14892578125,41.15,-90.625
17131,2019-01-31 18:00:00,0.0035894631873815497,41.15,-90.625,,,
17131,2019-02-01 00:00:00,,,,269.066650390625,41.15,-90.625
17131,2019-02-28 18:00:00,0.0026525377761572,41.15,-90.625,,,
17131,2019-03-01 00:00:00,,,,275.6834716796875,41.15,-90.625
17131,2019-03-31 18:00:00,0.00377576332539315,41.15,-90.625,,,
17131,2019-04-01 00:00:00,,,,284.2733154296875,41.15,-90.625
17131,2019-04-30 18:00:00,0.0069200515281408505,41.15,-90.625,,,
17131,2019-05-01 00:00:00,,,,289.2935791015625,41.15,-90.625
17131,2019-05-31 18:00:00,0.0041387556120753,41.15,-90.625,,,
17131,2019-06-01 00:00:00,,,,295.363037109375,41.15,-90.625
17131,2019-06-30 18:00:00,0.00130383949726815,41.15,-90.625,,,
17131,2019-07-01 00:00:00,,,,299.27618408203125,41.15,-90.625
17131,2019-07-31 18:00:00,0.00239262566901735,41.15,-90.625,,,
17131,2019-08-01 00:00:00,,,,296.19989013671875,41.15,-90.625
17131,2019-08-31 18:00:00,0.006399297708412599,41.15,-90.625,,,
17131,2019-09-01 00:00:00,,,,295.0023193359375,41.15,-90.625
17131,2019-09-30 18:00:00,0.0036741136573255,41.15,-90.625,,,
17131,2019-10-01 00:00:00,,,,283.54693603515625,41.15,-90.625
17131,2019-10-31 18:00:00,0.0016366837080567498,41.15,-90.625,,,
17131,2019-11-01 00:00:00,,,,275.03973388671875,41.15,-90.625
17131,2019-11-30 18:00:00,0.0009082674514502001,41.15,-90.625,,,
17131,2019-12-01 00:00:00,,,,274.31109619140625,41.15,-90.625
17131,2019-12-31 18:00:00,0.00245517492294305,41.15,-90.625,,,
17131,2020-01-01 00:00:00,,,,271.25537109375,41.15,-90.625
17131,2020-01-31 18:00:00,0.0010619878303259,41.15,-90.625,,,
17131,2020-02-01 00:00:00,,,,271.9345703125,41.15,-90.625
17131,2020-02-29 18:00:00,0.0035741031169891,41.15,-90.625,,,
17131,2020-03-01 00:00:00,,,,279.0928955078125,41.15,-90.625
17131,2020-03-31 18:00:00,0.0031429468654096,41.15,-90.625,,,
17131,2020-04-01 00:00:00,,,,282.758544921875,41.15,-90.625
17131,2020-04-30 18:00:00,0.00534114218316965,41.15,-90.625,,,
17131,2020-05-01 00:00:00,,,,288.9244384765625,41.15,-90.625
17131,2020-05-31 18:00:00,0.00333708524703975,41.15,-90.625,,,
17131,2020-06-01 00:00:00,,,,296.5941162109375,41.15,-90.625
17131,2020-06-30 18:00:00,0.00486030569300055,41.15,-90.625,,,
17131,2020-07-01 00:00:00,,,,298.5260009765625,41.15,-90.625
17131,2020-07-31 18:00:00,0.0004581809043884,41.15,-90.625,,,
17131,2020-08-01 00:00:00,,,,296.4684753417969,41.15,-90.625
17131,2020-08-31 18:00:00,0.00363119831308715,41.15,-90.625,,,
17131,2020-09-01 00:00:00,,,,291.21710205078125,41.15,-90.625
17131,2020-09-30 18:00:00,0.0017309307586401,41.15,-90.625,,,
17131,2020-10-01 00:00:00,,,,283.4520263671875,41.15,-90.625
17131,2020-10-31 18:00:00,0.001833158545196,41.15,-90.625,,,
17131,2020-11-01 00:00:00,,,,281.13751220703125,41.15,-90.625
17131,2020-11-30 18:00:00,0.0017713604029267502,41.15,-90.625,,,
17131,2020-12-01 00:00:00,,,,272.80792236328125,41.15,-90.625
17131,2020-12-31 18:00:00,0.0022356032859533496,41.15,-90.625,,,
17131,2021-01-01 00:00:00,,,,270.75634765625,41.15,-90.625
17131,2021-01-31 18:00:00,0.0013202605769038,41.15,-90.625,,,
17131,2021-02-01 00:00:00,,,,265.229248046875,41.15,-90.625
17131,2021-02-28 18:00:00,0.00271385908126825,41.15,-90.625,,,
17131,2021-03-01 00:00:00,,,,280.280029296875,41.15,-90.625
17131,2021-03-31 18:00:00,0.00314844842068845,41.15,-90.625,,,
17131,2021-04-01 00:00:00,,,,284.617431640625,41.15,-90.625
17131,2021-04-30 18:00:00,0.00538612599484615,41.15,-90.625,,,
17131,2021-05-01 00:00:00,,,,289.3255615234375,41.15,-90.625
17131,2021-05-31 18:00:00,0.00610162015072995,41.15,-90.625,,,
17131,2021-06-01 00:00:00,,,,296.943359375,41.15,-90.625
17131,2021-06-30 18:00:00,0.0041240928694605,41.15,-90.625,,,
17131,2021-07-01 00:00:00,,,,296.92724609375,41.15,-90.625
17131,2021-07-31 18:00:00,0.00274885888211425,41.15,-90.625,,,
17131,2021-08-01 00:00:00,,,,297.18212890625,41.15,-90.625
17131,2021-08-31 18:00:00,0.0011007247958332,41.15,-90.625,,,
17131,2021-09-01 00:00:00,,,,294.0773010253906,41.15,-90.625
17131,2021-09-30 18:00:00,0.0043050406966358,41.15,-90.625,,,
17131,2021-10-01 00:00:00,,,,288.097412109375,41.15,-90.625
17131,2021-10-31 18:00:00,0.0004760681185871,41.15,-90.625,,,
17131,2021-11-01 00:00:00,,,,277.961181640625,41.15,-90.625
17131,2021-11-30 18:00:00,0.00188829284161325,41.15,-90.625,,,
17131,2021-12-01 00:00:00,,,,276.1685791015625,41.15,-90.625
17131,2021-12-31 18:00:00,0.0008550642523914001,41.15,-90.625,,,
17131,2022-01-01 00:00:00,,,,266.24072265625,41.15,-90.625
17131,2022-01-31 18:00:00,0.0017581938300281,41.15,-90.625,,,
17131,2022-02-01 00:00:00,,,,270.333740234375,41.15,-90.625
17131,2022-02-28 18:00:00,0.003031080821529,41.15,-90.625,,,
17131,2022-03-01 00:00:00,,,,277.9920654296875,41.15,-90.625
17131,2022-03-31 18:00:00,0.00323182321153575,41.15,-90.625,,,
17131,2022-04-01 00:00:00,,,,282.17822265625,41.15,-90.625
17131,2022-04-30 18:00:00,0.0043891547247767,41.15,-90.625,,,
17131,2022-05-01 00:00:00,,,,291.7884521484375,41.15,-90.625
17131,2022-05-31 18:00:00,0.0028242229018360003,41.15,-90.625,,,
17131,2022-06-01 00:00:00,,,,296.6671142578125,41.15,-90.625
17131,2022-06-30 18:00:00,0.0016193508636206,41.15,-90.625,,,
17131,2022-07-01 00:00:00,,,,297.955078125,41.15,-90.625
17131,2022-07-31 18:00:00,0.0014121830463408999,41.15,-90.625,,,
17131,2022-08-01 00:00:00,,,,296.93963623046875,41.15,-90.625
17131,2022-08-31 18:00:00,0.0020595788955688,41.15,-90.625,,,
17131,2022-09-01 00:00:00,,,,292.73455810546875,41.15,-90.625
17131,2022-09-30 18:00:00,0.0022277771495282,41.15,-90.625,,,
17131,2022-10-01 00:00:00,,,,284.72454833984375,41.15,-90.625
17131,2022-10-31 18:00:00,0.0017311095725744499,41.15,-90.625,,,
17131,2022-11-01 00:00:00,,,,278.54669189453125,41.15,-90.625
17131,2022-11-30 18:00:00,0.001544380094856,41.15,-90.625,,,
17131,2022-12-01 00:00:00,,,,270.9932861328125,41.15,-90.625
17131,2022-12-31 18:00:00,0.00209005456417795,41.15,-90.625,,,
17131,2023-01-01 00:00:00,,,,272.4583740234375,41.15,-90.625
17131,2023-01-31 18:00:00,0.0032353638671338497,41.15,-90.625,,,
17131,2023-02-01 00:00:00,,,,274.0770263671875,41.15,-90.625
17131,2023-02-28 18:00:00,0.0032771108672022,41.15,-90.625,,,
17131,2023-03-01 00:00:00,,,,277.11376953125,41.15,-90.625
17131,2023-03-31 18:00:00,0.0019186197314410998,41.15,-90.625,,,
17131,2023-04-01 00:00:00,,,,284.6558837890625,41.15,-90.625
17131,2023-04-30 18:00:00,0.0021049557253718,41.15,-90.625,,,
17131,2023-05-01 00:00:00,,,,292.1632080078125,41.15,-90.625
17131,2023-05-31 18:00:00,0.00065517425537105,41.15,-90.625,,,
17131,2023-06-01 00:00:00,,,,296.9766845703125,41.15,-90.625
17131,2023-06-30 18:00:00,0.0036823390983044503,41.15,-90.625,,,
17131,2023-07-01 00:00:00,,,,297.2548828125,41.15,-90.625
17131,2023-07-31 18:00:00,0.0032882690429686997,41.15,-90.625,,,
17131,2023-08-01 00:00:00,,,,296.578857421875,41.15,-90.625
17131,2023-08-31 18:00:00,0.00208362331613895,41.15,-90.625,,,
17131,2023-09-01 00:00:00,,,,293.4720153808594,41.15,-90.625
17131,2023-09-30 18:00:00,0.0029777644667773997,41.15,-90.625,,,
17131,2023-10-01 00:00:00,,,,286.4857177734375,41.15,-90.625
17131,2023-10-31 18:00:00,0.0006456493865698,41.15,-90.625,,,
17131,2023-11-01 00:00:00,,,,278.7567138671875,41.15,-90.625
17131,2023-11-30 18:00:00,0.0027812956832349,41.15,-90.625,,,
17131,2023-12-01 00:00:00,,,,276.6578369140625,41.15,-90.625
17131,2023-12-31 18:00:00,0.0031391321681439,41.15,-90.625,,,
17131,2024-01-01 00:00:00,,,,268.564697265625,41.15,-90.625
17131,2024-01-31 18:00:00,0.00057944632135325,41.15,-90.625,,,
17131,2024-02-01 00:00:00,,,,277.10009765625,41.15,-90.625
17131,2024-02-29 18:00:00,0.0036439774557948,41.15,-90.625,,,
17131,2024-03-01 00:00:00,,,,280.4049072265625,41.15,-90.625
17131,2024-03-31 18:00:00,0.00514850602485235,41.15,-90.625,,,
17131,2024-04-01 00:00:00,,,,284.9508056640625,41.15,-90.625
17131,2024-04-30 18:00:00,0.0043413040693848996,41.15,-90.625,,,
17131,2024-05-01 00:00:00,,,,292.131103515625,41.15,-90.625
17131,2024-05-31 18:00:00,0.0028640807140618,41.15,-90.625,,,
17131,2024-06-01 00:00:00,,,,297.3922119140625,41.15,-90.625
17131,2024-06-30 18:00:00,0.0044683394953608,41.15,-90.625,,,
17131,2024-07-01 00:00:00,,,,296.629638671875,41.15,-90.625
17131,2024-07-31 18:00:00,0.00317285652272395,41.15,-90.625,,,
17131,2024-08-01 00:00:00,,,,295.87939453125,41.15,-90.625
17131,2024-08-31 18:00:00,0.00109900231473145,41.15,-90.625,,,
17131,2024-09-01 00:00:00,,,,293.5198974609375,41.15,-90.625
17131,2024-09-30 18:00:00,0.0015508651704294,41.15,-90.625,,,
17131,2024-10-01 00:00:00,,,,288.12445068359375,41.15,-90.625
17131,2024-10-31 18:00:00,0.0031390308868139497,41.15,-90.625,,,
17131,2024-11-01 00:00:00,,,,280.1597900390625,41.15,-90.625
17131,2024-11-30 18:00:00,0.00169770698994395,41.15,-90.625,,,
17131,2024-12-01 00:00:00,,,,273.26123046875,41.15,-90.625
17131,2024-12-31 18:00:00,0.0010753452806965499,41.15,-90.625,,,
17131,2025-01-01 00:00:00,,,,267.979736328125,41.15,-90.625
17131,2025-01-31 18:00:00,0.000596237136051,41.15,-90.625,,,
17131,2025-02-01 00:00:00,,,,270.2891845703125,41.15,-90.625
17131,2025-02-28 18:00:00,0.00329684605821965,41.15,-90.625,,,
17131,2025-03-01 00:00:00,,,,281.060546875,41.15,-90.625
17133,2007-12-31 18:00:00,0.00129756331443785,38.275,-90.25,,,
17133,2008-01-01 00:00:00,,,,273.874755859375,38.275,-90.25
17133,2008-01-31 18:00:00,0.00338671193458135,38.275,-90.25,,,
17133,2008-02-01 00:00:00,,,,273.7396240234375,38.275,-90.25
17133,2008-02-29 18:00:00,0.009457158856093849,38.275,-90.25,,,
17133,2008-03-01 00:00:00,,,,280.0728759765625,38.275,-90.25
17133,2008-03-31 18:00:00,0.00414370279759165,38.275,-90.25,,,
17133,2008-04-01 00:00:00,,,,285.7642822265625,38.275,-90.25
17133,2008-04-30 18:00:00,0.00468083610758185,38.275,-90.25,,,
17133,2008-05-01 00:00:00,,,,290.88623046875,38.275,-90.25
17133,2008-05-31 18:00:00,0.003577244002372,38.275,-90.25,,,
17133,2008-06-01 00:00:00,,,,297.89471435546875,38.275,-90.25
17133,2008-06-30 18:00:00,0.0047092617023735996,38.275,-90.25,,,
17133,2008-07-01 00:00:00,,,,298.862060546875,38.275,-90.25
17133,2008-07-31 18:00:00,0.0011684654746203999,38.275,-90.25,,,
17133,2008-08-01 00:00:00,,,,297.33270263671875,38.275,-90.25
17133,2008-08-31 18:00:00,0.00546758156269785,38.275,-90.25,,,
17133,2008-09-01 00:00:00,,,,293.86956787109375,38.275,-90.25
17133,2008-09-30 18:00:00,0.00218258495442565,38.275,-90.25,,,
17133,2008-10-01 00:00:00,,,,287.17510986328125,38.275,-90.25
17133,2008-10-31 18:00:00,0.0010208308231085001,38.275,-90.25,,,
17133,2008-11-01 00:00:00,,,,280.19232177734375,38.275,-90.25
17133,2008-11-30 18:00:00,0.0025099038612097,38.275,-90.25,,,
17133,2008-12-01 00:00:00,,,,274.2940673828125,38.275,-90.25
17133,2008-12-31 18:00:00,0.0012354969512671,38.275,-90.25,,,
17133,2009-01-01 00:00:00,,,,271.2852783203125,38.275,-90.25
17133,2009-01-31 18:00:00,0.0026618121191859002,38.275,-90.25,,,
17133,2009-02-01 00:00:00,,,,277.192626953125,38.275,-90.25
17133,2009-02-28 18:00:00,0.0022308349143713,38.275,-90.25,,,
17133,2009-03-01 00:00:00,,,,283.0841064453125,38.275,-90.25
17133,2009-03-31 18:00:00,0.004540067864581899,38.275,-90.25,,,
17133,2009-04-01 00:00:00,,,,286.6920166015625,38.275,-90.25
17133,2009-04-30 18:00:00,0.0039676665328442495,38.275,-90.25,,,
17133,2009-05-01 00:00:00,,,,292.357421875,38.275,-90.25
17133,2009-05-31 18:00:00,0.0036628721281886,38.275,-90.25,,,
17133,2009-06-01 00:00:00,,,,298.2647705078125,38.275,-90.25
17133,2009-06-30 18:00:00,0.00434018368832765,38.275,-90.25,,,
17133,2009-07-01 00:00:00,,,,296.69952392578125,38.275,-90.25
17133,2009-07-31 18:00:00,0.0012882230803369999,38.275,-90.25,,,
17133,2009-08-01 00:00:00,,,,296.94927978515625,38.275,-90.25
17133,2009-08-31 18:00:00,0.0026954829227179003,38.275,-90.25,,,
17133,2009-09-01 00:00:00,,,,293.7899169921875,38.275,-90.25
17133,2009-09-30 18:00:00,0.00749721378087995,38.275,-90.25,,,
17133,2009-10-01 00:00:00,,,,285.075927734375,38.275,-90.25
17133,2009-10-31 18:00:00,0.0028700053226201998,38.275,-90.25,,,
17133,2009-11-01 00:00:00,,,,284.00140380859375,38.275,-90.25
17133,2009-11-30 18:00:00,0.0044485151302069,38.275,-90.25,,,
17133,2009-12-01 00:00:00,,,,274.0225830078125,38.275,-90.25
17133,2009-12-31 18:00:00,0.001609057188034,38.275,-90.25,,,
17133,2010-01-01 00:00:00,,,,270.937255859375,38.275,-90.25
17133,2010-01-31 18:00:00,0.00168591435067355,38.275,-90.25,,,
17133,2010-02-01 00:00:00,,,,272.5899658203125,38.275,-90.25
17133,2010-02-28 18:00:00,0.00314178457483645,38.275,-90.25,,,
17133,2010-03-01 00:00:00,,,,281.9486083984375,38.275,-90.25
17133,2010-03-31 18:00:00,0.00229531503282485,38.275,-90.25,,,
17133,2010-04-01 00:00:00,,,,290.45703125,38.275,-90.25
17133,2010-04-30 18:00:00,0.00585216283798215,38.275,-90.25,,,
17133,2010-05-01 00:00:00,,,,293.077880859375,38.275,-90.25
17133,2010-05-31 18:00:00,0.00280792708508665,38.275,-90.25,,,
17133,2010-06-01 00:00:00,,,,299.41461181640625,38.275,-90.25
17133,2010-06-30 18:00:00,0.0032799004111438504,38.275,-90.25,,,
17133,2010-07-01 00:00:00,,,,300.57940673828125,38.275,-90.25
17133,2010-07-31 18:00:00,0.00075744371861215,38.275,-90.25,,,
17133,2010-08-01 00:00:00,,,,300.29449462890625,38.275,-90.25
17133,2010-08-31 18:00:00,0.00397450895979995,38.275,-90.25,,,
17133,2010-09-01 00:00:00,,,,294.57781982421875,38.275,-90.25
17133,2010-09-30 18:00:00,0.0005525588057934501,38.275,-90.25,,,
17133,2010-10-01 00:00:00,,,,288.74365234375,38.275,-90.25
17133,2010-10-31 18:00:00,0.0037422177847474,38.275,-90.25,,,
17133,2010-11-01 00:00:00,,,,282.10833740234375,38.275,-90.25
17133,2010-11-30 18:00:00,0.001317024230957,38.275,-90.25,,,
17133,2010-12-01 00:00:00,,,,272.49658203125,38.275,-90.25
17133,2010-12-31 18:00:00,0.0008106140885501499,38.275,-90.25,,,
17133,2011-01-01 00:00:00,,,,271.3743896484375,38.275,-90.25
17133,2011-01-31 18:00:00,0.00341905350796875,38.275,-90.25,,,
17133,2011-02-01 00:00:00,,,,276.17529296875,38.275,-90.25
17133,2011-02-28 18:00:00,0.0034146308898925504,38.275,-90.25,,,
17133,2011-03-01 00:00:00,,,,281.2943115234375,38.275,-90.25
17133,2011-03-31 18:00:00,0.0086789845954626,38.275,-90.25,,,
17133,2011-04-01 00:00:00,,,,288.8331298828125,38.275,-90.25
17133,2011-04-30 18:00:00,0.00400164118036625,38.275,-90.25,,,
17133,2011-05-01 00:00:00,,,,291.7152099609375,38.275,-90.25
17133,2011-05-31 18:00:00,0.0051836727652698495,38.275,-90.25,,,
17133,2011-06-01 00:00:00,,,,298.499755859375,38.275,-90.25
17133,2011-06-30 18:00:00,0.0030016002710908504,38.275,-90.25,,,
17133,2011-07-01 00:00:00,,,,301.57147216796875,38.275,-90.25
17133,2011-07-31 18:00:00,0.0010251877829432,38.275,-90.25,,,
17133,2011-08-01 00:00:00,,,,299.37982177734375,38.275,-90.25
17133,2011-08-31 18:00:00,0.0037384030874818,38.275,-90.25,,,
17133,2011-09-01 00:00:00,,,,292.0885009765625,38.275,-90.25
17133,2011-09-30 18:00:00,0.0021081923041492,38.275,-90.25,,,
17133,2011-10-01 00:00:00,,,,287.6990966796875,38.275,-90.25
17133,2011-10-31 18:00:00,0.0041111230384558,38.275,-90.25,,,
17133,2011-11-01 00:00:00,,,,283.1561279296875,38.275,-90.25
17133,2011-11-30 18:00:00,0.00269682402722535,38.275,-90.25,,,
17133,2011-12-01 00:00:00,,,,277.61651611328125,38.275,-90.25
17133,2011-12-31 18:00:00,0.00187415466643865,38.275,-90.25,,,
17133,2012-01-01 00:00:00,,,,276.1846923828125,38.275,-90.25
17133,2012-01-31 18:00:00,0.0017423599492758,38.275,-90.25,,,
17133,2012-02-01 00:00:00,,,,278.345947265625,38.275,-90.25
17133,2012-02-29 18:00:00,0.00253524770960205,38.275,-90.25,,,
17133,2012-03-01 00:00:00,,,,288.847900390625,38.275,-90.25
17133,2012-03-31 18:00:00,0.00253381719812745,38.275,-90.25,,,
17133,2012-04-01 00:00:00,,,,289.0194091796875,38.275,-90.25
17133,2012-04-30 18:00:00,0.0018734035547822501,38.275,-90.25,,,
17133,2012-05-01 00:00:00,,,,295.9132080078125,38.275,-90.25
17133,2012-05-31 18:00:00,0.0002986788749694,38.275,-90.25,,,
17133,2012-06-01 00:00:00,,,,298.510986328125,38.275,-90.25
17133,2012-06-30 18:00:00,0.000621217302978,38.275,-90.25,,,
17133,2012-07-01 00:00:00,,,,303.3489990234375,38.275,-90.25
17133,2012-07-31 18:00:00,0.00227068644016975,38.275,-90.25,,,
17133,2012-08-01 00:00:00,,,,298.75079345703125,38.275,-90.25
17133,2012-08-31 18:00:00,0.00464078178629275,38.275,-90.25,,,
17133,2012-09-01 00:00:00,,,,293.19854736328125,38.275,-90.25
17133,2012-09-30 18:00:00,0.00331783271394665,38.275,-90.25,,,
17133,2012-10-01 00:00:00,,,,286.4947509765625,38.275,-90.25
17133,2012-10-31 18:00:00,0.0016506193205713502,38.275,-90.25,,,
17133,2012-11-01 00:00:00,,,,280.5191650390625,38.275,-90.25
17133,2012-11-30 18:00:00,0.00201845169067375,38.275,-90.25,,,
17133,2012-12-01 00:00:00,,,,278.5712890625,38.275,-90.25
17133,2012-12-31 18:00:00,0.00337715726345775,38.275,-90.25,,,
17133,2013-01-01 00:00:00,,,,275.111328125,38.275,-90.25
17133,2013-01-31 18:00:00,0.00253390357829625,38.275,-90.25,,,
17133,2013-02-01 00:00:00,,,,275.46484375,38.275,-90.25
17133,2013-02-28 18:00:00,0.00295372586697335,38.275,-90.25,,,
17133,2013-03-01 00:00:00,,,,277.64111328125,38.275,-90.25
17133,2013-03-31 18:00:00,0.00340652465820305,38.275,-90.25,,,
17133,2013-04-01 00:00:00,,,,286.0557861328125,38.275,-90.25
17133,2013-04-30 18:00:00,0.00359723553992805,38.275,-90.25,,,
17133,2013-05-01 00:00:00,,,,292.322021484375,38.275,-90.25
17133,2013-05-31 18:00:00,0.0036460875999182003,38.275,-90.25,,,
17133,2013-06-01 00:00:00,,,,297.1593017578125,38.275,-90.25
17133,2013-06-30 18:00:00,0.0019065737724304,38.275,-90.25,,,
17133,2013-07-01 00:00:00,,,,297.9429016113281,38.275,-90.25
17133,2013-07-31 18:00:00,0.00116999147576275,38.275,-90.25,,,
17133,2013-08-01 00:00:00,,,,297.60504150390625,38.275,-90.25
17133,2013-08-31 18:00:00,0.0016878067981451498,38.275,-90.25,,,
17133,2013-09-01 00:00:00,,,,294.9659423828125,38.275,-90.25
17133,2013-09-30 18:00:00,0.00254745176061985,38.275,-90.25,,,
17133,2013-10-01 00:00:00,,,,287.2626953125,38.275,-90.25
17133,2013-10-31 18:00:00,0.0016092478763311499,38.275,-90.25,,,
17133,2013-11-01 00:00:00,,,,279.204833984375,38.275,-90.25
17133,2013-11-30 18:00:00,0.00312498793937265,38.275,-90.25,,,
